Product_1835,Whse_C,Category_006,2012/8/13,25000 
Product_1823,Whse_C,Category_006,2012/8/16,20000 
Product_1835,Whse_C,Category_006,2012/8/16,5000 
Product_1823,Whse_C,Category_006,2012/9/3,20000 
Product_1823,Whse_C,Category_006,2012/9/10,20000 
Product_1823,Whse_C,Category_006,2012/9/20,5000 
Product_1835,Whse_C,Category_006,2012/9/20,15000 
Product_1823,Whse_C,Category_006,2012/10/8,25000 
Product_1823,Whse_C,Category_006,2012/10/10,10000 
Product_1835,Whse_C,Category_006,2012/10/10,10000 
Product_1823,Whse_C,Category_006,2012/10/16,35000 
Product_1835,Whse_C,Category_006,2012/10/24,5000 
Product_1823,Whse_C,Category_006,2012/10/26,30000 
Product_1835,Whse_C,Category_006,2012/10/26,10000 
Product_1835,Whse_C,Category_006,2012/11/9,5000 
Product_1823,Whse_C,Category_006,2012/11/14,10000 
Product_1823,Whse_C,Category_006,2012/11/23,5000 
Product_1835,Whse_C,Category_006,2012/11/23,5000 
Product_1823,Whse_C,Category_006,2012/12/4,10000 
Product_1835,Whse_C,Category_006,2012/12/4,5000 
Product_1823,Whse_C,Category_006,2012/12/12,10000 
Product_1823,Whse_C,Category_006,2012/12/19,10000 
Product_1835,Whse_C,Category_006,2012/12/19,5000 
Product_0444,Whse_S,Category_015,2012/10/10,20 
Product_0444,Whse_S,Category_015,2012/10/10,16 
Product_0535,Whse_S,Category_022,2012/10/3,1 
Product_0533,Whse_S,Category_022,2012/11/7,5 
Product_0542,Whse_S,Category_022,2012/11/7,5 
Product_1016,Whse_S,Category_007,2012/1/3,300 
Product_0179,Whse_S,Category_007,2012/1/4,500 
Product_1886,Whse_S,Category_007,2012/2/7,1000 
Product_0224,Whse_S,Category_007,2012/2/21,50 
Product_0215,Whse_S,Category_007,2012/2/21,500 
Product_1886,Whse_S,Category_007,2012/2/21,100 
Product_1886,Whse_S,Category_007,2012/9/4,300 
Product_0178,Whse_S,Category_007,2012/9/19,200 
Product_0179,Whse_S,Category_007,2012/9/19,500 
Product_2128,Whse_S,Category_009,2012/2/21,20 
Product_2118,Whse_S,Category_009,2012/3/14,200 
Product_2118,Whse_S,Category_009,2012/3/14,600 
Product_2118,Whse_S,Category_009,2012/6/13,300 
Product_2118,Whse_S,Category_009,2012/8/27,200 
Product_2118,Whse_S,Category_009,2012/9/24,10 
Product_2118,Whse_S,Category_009,2012/11/18,500 
Product_2133,Whse_S,Category_009,2012/11/18,50 
Product_0288,Whse_S,Category_021,2012/3/21,2000 
Product_0171,Whse_S,Category_021,2012/11/7,20 
Product_0171,Whse_S,Category_021,2012/11/19,80 
Product_0171,Whse_S,Category_021,2012/12/19,100 
Product_1149,Whse_J,Category_006,2012/1/11,5000 
Product_1158,Whse_J,Category_006,2012/3/14,1000 
Product_1158,Whse_J,Category_006,2012/12/4,1000 
Product_1359,Whse_J,Category_019,2012/1/5,2000 
Product_1359,Whse_J,Category_019,2012/1/11,1000 
Product_1359,Whse_J,Category_019,2012/1/10,1000 
Product_1359,Whse_J,Category_019,2012/1/13,75000 
Product_1359,Whse_J,Category_019,2012/1/26,1000 
Product_1359,Whse_J,Category_019,2012/1/13,1000 
Product_1359,Whse_J,Category_019,2012/1/16,75000 
Product_1359,Whse_J,Category_019,2012/1/17,1000 
Product_1359,Whse_J,Category_019,2012/1/24,1000 
Product_1359,Whse_J,Category_019,2012/1/20,1000 
Product_1359,Whse_J,Category_019,2012/1/19,75000 
Product_1359,Whse_J,Category_019,2012/2/1,20000 
Product_1359,Whse_J,Category_019,2012/2/6,1000 
Product_1359,Whse_J,Category_019,2012/1/25,75000 
Product_1359,Whse_J,Category_019,2012/1/25,1000 
Product_1359,Whse_J,Category_019,2012/2/2,1000 
Product_1359,Whse_J,Category_019,2012/1/25,750000 
Product_1359,Whse_J,Category_019,2012/1/27,75000 
Product_1359,Whse_J,Category_019,2012/1/30,225000 
Product_1359,Whse_J,Category_019,2012/2/7,2000 
Product_1359,Whse_J,Category_019,2012/2/2,1000 
Product_1359,Whse_J,Category_019,2012/2/2,75000 
Product_1359,Whse_J,Category_019,2012/2/20,1000 
Product_1359,Whse_J,Category_019,2012/2/8,75000 
Product_1359,Whse_J,Category_019,2012/2/9,75000 
Product_1359,Whse_J,Category_019,2012/2/9,300000 
Product_1359,Whse_J,Category_019,2012/2/10,1000 
Product_1359,Whse_J,Category_019,2012/2/14,75000 
Product_1359,Whse_J,Category_019,2012/2/22,2000 
Product_1359,Whse_J,Category_019,2012/2/22,1000 
Product_1359,Whse_J,Category_019,2012/2/16,75000 
Product_1359,Whse_J,Category_019,2012/2/17,1000 
Product_1359,Whse_J,Category_019,2012/2/20,75000 
Product_1359,Whse_J,Category_019,2012/2/23,75000 
Product_1359,Whse_J,Category_019,2012/2/27,75000 
Product_1359,Whse_J,Category_019,2012/2/27,1000 
Product_1359,Whse_J,Category_019,2012/3/9,1000 
Product_1359,Whse_J,Category_019,2012/3/8,1000 
Product_1359,Whse_J,Category_019,2012/3/1,150000 
Product_1359,Whse_J,Category_019,2012/3/2,75000 
Product_1359,Whse_J,Category_019,2012/3/5,150000 
Product_1359,Whse_J,Category_019,2012/3/5,1000 
Product_1359,Whse_J,Category_019,2012/3/14,2000 
Product_1359,Whse_J,Category_019,2012/3/8,2000 
Product_1359,Whse_J,Category_019,2012/3/14,1000 
Product_1359,Whse_J,Category_019,2012/3/8,75000 
Product_1359,Whse_J,Category_019,2012/3/12,1000 
Product_1359,Whse_J,Category_019,2012/3/13,75000 
Product_1359,Whse_J,Category_019,2012/3/16,150000 
Product_1359,Whse_J,Category_019,2012/4/10,1000 
Product_1359,Whse_J,Category_019,2012/3/19,1000 
Product_1359,Whse_J,Category_019,2012/3/21,75000 
Product_1359,Whse_J,Category_019,2012/3/22,5000 
Product_1359,Whse_J,Category_019,2012/3/26,75000 
Product_1359,Whse_J,Category_019,2012/3/27,75000 
Product_1359,Whse_J,Category_019,2012/3/27,1000 
Product_1359,Whse_J,Category_019,2012/4/12,6000 
Product_1359,Whse_J,Category_019,2012/4/4,2000 
Product_1359,Whse_J,Category_019,2012/3/30,150000 
Product_1359,Whse_J,Category_019,2012/4/3,75000 
Product_1359,Whse_J,Category_019,2012/4/3,1000 
Product_1359,Whse_J,Category_019,2012/4/5,150000 
Product_1359,Whse_J,Category_019,2012/4/10,75000 
Product_1359,Whse_J,Category_019,2012/5/1,2000 
Product_1359,Whse_J,Category_019,2012/4/11,75000 
Product_1359,Whse_J,Category_019,2012/4/11,1000 
Product_1359,Whse_J,Category_019,2012/4/13,150000 
Product_1359,Whse_J,Category_019,2012/4/13,1000 
Product_1359,Whse_J,Category_019,2012/4/16,3000 
Product_1359,Whse_J,Category_019,2012/4/17,75000 
Product_1359,Whse_J,Category_019,2012/5/8,20000 
Product_1359,Whse_J,Category_019,2012/4/18,75000 
Product_1359,Whse_J,Category_019,2012/4/18,2000 
Product_1359,Whse_J,Category_019,2012/4/20,75000 
Product_1359,Whse_J,Category_019,2012/4/23,1000 
Product_1359,Whse_J,Category_019,2012/5/16,1000 
Product_1359,Whse_J,Category_019,2012/4/24,75000 
Product_1359,Whse_J,Category_019,2012/4/25,525000 
Product_1359,Whse_J,Category_019,2012/5/1,1000 
Product_1359,Whse_J,Category_019,2012/5/15,2000 
Product_1359,Whse_J,Category_019,2012/5/1,75000 
Product_1359,Whse_J,Category_019,2012/5/7,225000 
Product_1359,Whse_J,Category_019,2012/5/9,75000 
Product_1359,Whse_J,Category_019,2012/5/17,1000 
Product_1359,Whse_J,Category_019,2012/5/10,300000 
Product_1359,Whse_J,Category_019,2012/5/14,150000 
Product_1359,Whse_J,Category_019,2012/5/14,1000 
Product_1359,Whse_J,Category_019,2012/5/16,75000 
Product_1359,Whse_J,Category_019,2012/5/25,1000 
Product_1359,Whse_J,Category_019,2012/5/23,1000 
Product_1359,Whse_J,Category_019,2012/5/21,1000 
Product_1359,Whse_J,Category_019,2012/5/22,75000 
Product_1359,Whse_J,Category_019,2012/5/23,75000 
Product_1359,Whse_J,Category_019,2012/5/24,225000 
Product_1359,Whse_J,Category_019,2012/6/6,1000 
Product_1359,Whse_J,Category_019,2012/5/25,150000 
Product_1359,Whse_J,Category_019,2012/5/28,1000 
Product_1359,Whse_J,Category_019,2012/6/7,2000 
Product_1359,Whse_J,Category_019,2012/5/29,5000 
Product_1359,Whse_J,Category_019,2012/5/30,1000 
Product_1359,Whse_J,Category_019,2012/6/6,1000 
Product_1359,Whse_J,Category_019,2012/6/4,75000 
Product_1359,Whse_J,Category_019,2012/6/4,1000 
Product_1359,Whse_J,Category_019,2012/6/15,1000 
Product_1359,Whse_J,Category_019,2012/6/18,1000 
Product_1359,Whse_J,Category_019,2012/6/6,75000 
Product_1359,Whse_J,Category_019,2012/6/6,1000 
Product_1359,Whse_J,Category_019,2012/6/7,75000 
Product_1359,Whse_J,Category_019,2012/6/11,75000 
Product_1359,Whse_J,Category_019,2012/6/12,1000 
Product_1359,Whse_J,Category_019,2012/6/13,1000 
Product_1359,Whse_J,Category_019,2012/6/20,1000 
Product_1359,Whse_J,Category_019,2012/6/14,375000 
Product_1359,Whse_J,Category_019,2012/6/18,75000 
Product_1359,Whse_J,Category_019,2012/6/19,75000 
Product_1359,Whse_J,Category_019,2012/6/19,1000 
Product_1359,Whse_J,Category_019,2012/6/20,75000 
Product_1359,Whse_J,Category_019,2012/6/27,1000 
Product_1359,Whse_J,Category_019,2012/6/21,75000 
Product_1359,Whse_J,Category_019,2012/7/6,1000 
Product_1359,Whse_J,Category_019,2012/6/22,10000 
Product_1359,Whse_J,Category_019,2012/9/6,1000 
Product_1359,Whse_J,Category_019,2012/7/3,2000 
Product_1359,Whse_J,Category_019,2012/6/27,75000 
Product_1359,Whse_J,Category_019,2012/6/27,1000 
Product_1359,Whse_J,Category_019,2012/6/28,75000 
Product_1359,Whse_J,Category_019,2012/6/29,75000 
Product_1359,Whse_J,Category_019,2012/6/29,1000 
Product_1359,Whse_J,Category_019,2012/7/4,75000 
Product_1359,Whse_J,Category_019,2012/7/5,75000 
Product_1359,Whse_J,Category_019,2012/7/17,1000 
Product_1359,Whse_J,Category_019,2012/7/9,1000 
Product_1359,Whse_J,Category_019,2012/7/10,75000 
Product_1359,Whse_J,Category_019,2012/7/25,1000 
Product_1359,Whse_J,Category_019,2012/7/11,75000 
Product_1359,Whse_J,Category_019,2012/7/18,1000 
Product_1359,Whse_J,Category_019,2012/7/13,75000 
Product_1359,Whse_J,Category_019,2012/7/18,300000 
Product_1359,Whse_J,Category_019,2012/7/19,75000 
Product_1359,Whse_J,Category_019,2012/7/19,1000 
Product_1359,Whse_J,Category_019,2012/7/27,1000 
Product_1359,Whse_J,Category_019,2012/7/24,75000 
Product_1359,Whse_J,Category_019,2012/7/24,1000 
Product_1359,Whse_J,Category_019,2012/7/31,1000 
Product_1359,Whse_J,Category_019,2012/7/26,3000 
Product_1359,Whse_J,Category_019,2012/7/30,75000 
Product_1359,Whse_J,Category_019,2012/7/31,75000 
Product_1359,Whse_J,Category_019,2012/8/1,10000 
Product_1359,Whse_J,Category_019,2012/8/2,1000 
Product_1359,Whse_J,Category_019,2012/8/7,75000 
Product_1359,Whse_J,Category_019,2012/8/7,1000 
Product_1359,Whse_J,Category_019,2012/8/20,1000 
Product_1359,Whse_J,Category_019,2012/8/9,75000 
Product_1359,Whse_J,Category_019,2012/8/20,75000 
Product_1359,Whse_J,Category_019,2012/8/21,1000 
Product_1359,Whse_J,Category_019,2012/8/31,20000 
Product_1359,Whse_J,Category_019,2012/8/22,150000 
Product_1359,Whse_J,Category_019,2012/8/28,1000 
Product_1359,Whse_J,Category_019,2012/8/29,75000 
Product_1359,Whse_J,Category_019,2012/8/30,150000 
Product_1359,Whse_J,Category_019,2012/8/30,3000 
Product_1359,Whse_J,Category_019,2012/8/31,75000 
Product_1359,Whse_J,Category_019,2012/9/14,1000 
Product_1359,Whse_J,Category_019,2012/9/4,75000 
Product_1359,Whse_J,Category_019,2012/9/11,1000 
Product_1359,Whse_J,Category_019,2012/9/6,75000 
Product_1359,Whse_J,Category_019,2012/9/12,1000 
Product_1359,Whse_J,Category_019,2012/9/12,300000 
Product_1359,Whse_J,Category_019,2012/9/14,75000 
Product_1359,Whse_J,Category_019,2012/9/14,1000 
Product_1359,Whse_J,Category_019,2012/9/18,75000 
Product_1359,Whse_J,Category_019,2012/9/18,20000 
Product_1359,Whse_J,Category_019,2012/9/19,75000 
Product_1359,Whse_J,Category_019,2012/9/20,150000 
Product_1359,Whse_J,Category_019,2012/9/25,1000 
Product_1359,Whse_J,Category_019,2012/9/21,150000 
Product_1359,Whse_J,Category_019,2012/9/25,75000 
Product_1359,Whse_J,Category_019,2012/9/25,1000 
Product_1359,Whse_J,Category_019,2012/9/27,75000 
Product_1359,Whse_J,Category_019,2012/9/28,150000 
Product_1359,Whse_J,Category_019,2012/10/2,75000 
Product_1359,Whse_J,Category_019,2012/10/12,1000 
Product_1359,Whse_J,Category_019,2012/10/2,1000 
Product_1359,Whse_J,Category_019,2012/10/3,1000 
Product_1359,Whse_J,Category_019,2012/10/3,2000 
Product_1359,Whse_J,Category_019,2012/10/5,1000 
Product_1359,Whse_J,Category_019,2012/10/9,75000 
Product_1359,Whse_J,Category_019,2012/10/9,75000 
Product_1359,Whse_J,Category_019,2012/10/11,75000 
Product_1359,Whse_J,Category_019,2012/10/26,1000 
Product_1359,Whse_J,Category_019,2012/10/15,1000 
Product_1359,Whse_J,Category_019,2012/10/24,1000 
Product_1359,Whse_J,Category_019,2012/10/17,75000 
Product_1359,Whse_J,Category_019,2012/10/24,1000 
Product_1359,Whse_J,Category_019,2012/10/17,150000 
Product_1359,Whse_J,Category_019,2012/10/19,75000 
Product_1359,Whse_J,Category_019,2012/10/22,1000 
Product_1359,Whse_J,Category_019,2012/10/23,1000 
Product_1359,Whse_J,Category_019,2012/10/26,75000 
Product_1359,Whse_J,Category_019,2012/11/1,1000 
Product_1359,Whse_J,Category_019,2012/11/1,150000 
Product_1359,Whse_J,Category_019,2012/11/1,2000 
Product_1359,Whse_J,Category_019,2012/11/2,225000 
Product_1359,Whse_J,Category_019,2012/11/5,1000 
Product_1359,Whse_J,Category_019,2012/11/9,11000 
Product_1359,Whse_J,Category_019,2012/11/8,1000 
Product_1359,Whse_J,Category_019,2012/11/12,75000 
Product_1359,Whse_J,Category_019,2012/11/16,75000 
Product_1359,Whse_J,Category_019,2012/11/19,1000 
Product_1359,Whse_J,Category_019,2012/11/19,75000 
Product_1359,Whse_J,Category_019,2012/11/21,1000 
Product_1359,Whse_J,Category_019,2012/11/26,75000 
Product_1359,Whse_J,Category_019,2012/11/27,1000 
Product_1359,Whse_J,Category_019,2012/11/28,75000 
Product_1359,Whse_J,Category_019,2012/11/28,375000 
Product_1359,Whse_J,Category_019,2012/12/3,150000 
Product_1359,Whse_J,Category_019,2012/12/6,1000 
Product_1359,Whse_J,Category_019,2012/12/7,75000 
Product_1359,Whse_J,Category_019,2012/12/12,2000 
Product_1359,Whse_J,Category_019,2012/12/21,1000 
Product_1359,Whse_J,Category_019,2012/12/13,75000 
Product_1359,Whse_J,Category_019,2012/12/14,1000 
Product_1359,Whse_J,Category_019,2012/12/19,1000 
Product_1359,Whse_J,Category_019,2012/12/25,2000 
Product_1359,Whse_J,Category_019,2012/12/19,225000 
Product_1359,Whse_J,Category_019,2012/12/21,75000 
Product_1359,Whse_J,Category_019,2012/12/26,1000 
Product_1359,Whse_J,Category_019,2012/12/26,10000 
Product_1359,Whse_J,Category_019,2012/12/26,75000 
Product_0033,Whse_S,Category_005,2011/12/26,300000 
Product_1997,Whse_S,Category_005,2011/12/26,25000 
Product_0033,Whse_S,Category_005,2012/11/12,100000 
Product_0033,Whse_S,Category_005,2012/12/12,100000 
Product_1341,Whse_S,Category_019,2012/1/9,130000 
Product_1341,Whse_S,Category_019,2012/1/2,100000 
Product_1341,Whse_S,Category_019,2012/1/16,100000 
Product_1570,Whse_S,Category_019,2012/1/24,1500 
Product_1570,Whse_S,Category_019,2012/2/21,1500 
Product_1570,Whse_S,Category_019,2012/2/27,1500 
Product_1570,Whse_S,Category_019,2012/3/20,1500 
Product_1570,Whse_S,Category_019,2012/3/20,1500 
Product_1570,Whse_S,Category_019,2012/3/20,100000 
Product_1341,Whse_S,Category_019,2012/3/27,25000 
Product_1341,Whse_S,Category_019,2012/3/21,100000 
Product_1570,Whse_S,Category_019,2012/4/12,1500 
Product_1341,Whse_S,Category_019,2012/4/21,260000 
Product_1341,Whse_S,Category_019,2012/4/25,100000 
Product_1341,Whse_S,Category_019,2012/6/1,100000 
Product_1570,Whse_S,Category_019,2012/6/19,50000 
Product_1341,Whse_S,Category_019,2012/6/29,100000 
Product_1570,Whse_S,Category_019,2012/7/9,1500 
Product_1570,Whse_S,Category_019,2012/8/7,1500 
Product_1570,Whse_S,Category_019,2012/8/6,350000 
Product_1570,Whse_S,Category_019,2012/8/27,50000 
Product_1341,Whse_S,Category_019,2012/8/29,100000 
Product_1570,Whse_S,Category_019,2012/9/6,1500 
Product_1570,Whse_S,Category_019,2012/9/26,50000 
Product_1570,Whse_S,Category_019,2012/9/28,1500 
Product_1341,Whse_S,Category_019,2012/11/5,50000 
Product_1570,Whse_S,Category_019,2012/10/18,1500 
Product_1341,Whse_S,Category_019,2012/10/19,50000 
Product_1570,Whse_S,Category_019,2012/10/19,50000 
Product_1341,Whse_S,Category_019,2012/10/24,6000 
Product_1341,Whse_S,Category_019,2012/11/1,50000 
Product_1341,Whse_S,Category_019,2012/11/6,28000 
Product_1341,Whse_S,Category_019,2012/11/7,25000 
Product_1570,Whse_S,Category_019,2012/11/7,50000 
Product_1570,Whse_S,Category_019,2012/11/19,1500 
Product_1570,Whse_S,Category_019,2012/11/21,50000 
Product_1570,Whse_S,Category_019,2012/12/10,5000 
Product_1570,Whse_S,Category_019,2012/12/17,1500 
Product_1502,Whse_S,Category_019,2012/7/12,1000 
Product_1234,Whse_S,Category_019,2012/1/2,40000 
Product_1567,Whse_S,Category_019,2012/1/2,68000 
Product_1341,Whse_S,Category_019,2012/1/2,13000 
Product_1393,Whse_S,Category_019,2012/1/16,125000 
Product_1393,Whse_S,Category_019,2012/1/30,150000 
Product_1431,Whse_S,Category_019,2012/1/2,20000 
Product_1567,Whse_S,Category_019,2012/1/23,80000 
Product_1567,Whse_S,Category_019,2012/1/30,50000 
Product_1574,Whse_S,Category_019,2011/12/30,170000 
Product_1574,Whse_S,Category_019,2012/1/16,165000 
Product_1350,Whse_S,Category_019,2012/1/23,10000 
Product_1341,Whse_S,Category_019,2012/1/16,15000 
Product_1431,Whse_S,Category_019,2012/1/19,90000 
Product_1341,Whse_S,Category_019,2012/2/13,140000 
Product_1341,Whse_S,Category_019,2012/1/9,1000 
Product_1350,Whse_S,Category_019,2012/2/13,10000 
Product_1573,Whse_S,Category_019,2012/1/19,10000 
Product_1574,Whse_S,Category_019,2012/1/16,170000 
Product_1574,Whse_S,Category_019,2012/1/23,135000 
Product_1574,Whse_S,Category_019,2012/1/30,6500 
Product_1393,Whse_S,Category_019,2012/1/23,25000 
Product_1393,Whse_S,Category_019,2012/2/6,100000 
Product_1393,Whse_S,Category_019,2012/2/13,175000 
Product_1567,Whse_S,Category_019,2012/2/13,115000 
Product_1574,Whse_S,Category_019,2012/2/6,150000 
Product_1574,Whse_S,Category_019,2012/2/13,330000 
Product_1341,Whse_S,Category_019,2012/1/16,5000 
Product_1341,Whse_S,Category_019,2012/2/6,50000 
Product_1341,Whse_S,Category_019,2012/2/27,140000 
Product_1341,Whse_S,Category_019,2012/1/19,50000 
Product_1393,Whse_S,Category_019,2012/2/13,75000 
Product_1393,Whse_S,Category_019,2012/2/20,150000 
Product_1431,Whse_S,Category_019,2012/2/27,69000 
Product_1567,Whse_S,Category_019,2012/2/13,125000 
Product_1567,Whse_S,Category_019,2012/2/20,135000 
Product_1574,Whse_S,Category_019,2012/2/13,120000 
Product_1574,Whse_S,Category_019,2012/2/20,135000 
Product_1341,Whse_S,Category_019,2012/1/16,150000 
Product_1341,Whse_S,Category_019,2012/2/6,20000 
Product_1431,Whse_S,Category_019,2012/1/16,30000 
Product_1431,Whse_S,Category_019,2012/1/30,40000 
Product_1574,Whse_S,Category_019,2012/2/6,5000 
Product_1341,Whse_S,Category_019,2012/3/19,140000 
Product_1574,Whse_S,Category_019,2012/1/30,12500 
Product_1574,Whse_S,Category_019,2012/2/7,6000 
Product_1574,Whse_S,Category_019,2012/2/13,5500 
Product_1431,Whse_S,Category_019,2012/3/27,107000 
Product_1234,Whse_S,Category_019,2012/2/19,20000 
Product_1234,Whse_S,Category_019,2012/2/26,50000 
Product_1234,Whse_S,Category_019,2012/3/4,40000 
Product_1393,Whse_S,Category_019,2012/2/26,200000 
Product_1393,Whse_S,Category_019,2012/3/4,125000 
Product_1567,Whse_S,Category_019,2012/2/26,50000 
Product_1567,Whse_S,Category_019,2012/3/4,130000 
Product_1573,Whse_S,Category_019,2012/2/5,5000 
Product_1574,Whse_S,Category_019,2012/2/19,345500 
Product_1574,Whse_S,Category_019,2012/2/26,180000 
Product_1350,Whse_S,Category_019,2012/2/27,10000 
Product_1341,Whse_S,Category_019,2012/2/26,10000 
Product_1431,Whse_S,Category_019,2012/2/12,20000 
Product_1431,Whse_S,Category_019,2012/2/19,20000 
Product_1431,Whse_S,Category_019,2012/2/26,40000 
Product_1574,Whse_S,Category_019,2012/2/19,14000 
Product_1234,Whse_S,Category_019,2012/3/4,20000 
Product_1234,Whse_S,Category_019,2012/3/11,10000 
Product_1234,Whse_S,Category_019,2012/3/18,40000 
Product_1393,Whse_S,Category_019,2012/3/11,50000 
Product_1393,Whse_S,Category_019,2012/3/18,140000 
Product_1567,Whse_S,Category_019,2012/3/4,55000 
Product_1567,Whse_S,Category_019,2012/3/11,100000 
Product_1567,Whse_S,Category_019,2012/3/18,40000 
Product_1574,Whse_S,Category_019,2012/2/19,6000 
Product_1574,Whse_S,Category_019,2012/3/4,180000 
Product_1574,Whse_S,Category_019,2012/3/11,165000 
Product_1341,Whse_S,Category_019,2012/2/19,100000 
Product_1341,Whse_S,Category_019,2012/4/1,12000 
Product_1393,Whse_S,Category_019,2012/2/19,5000 
Product_1341,Whse_S,Category_019,2012/2/19,200000 
Product_1350,Whse_S,Category_019,2012/2/19,4000 
Product_1341,Whse_S,Category_019,2012/4/15,50000 
Product_1341,Whse_S,Category_019,2012/5/20,50000 
Product_1393,Whse_S,Category_019,2012/3/4,19000 
Product_1431,Whse_S,Category_019,2012/4/15,100000 
Product_1431,Whse_S,Category_019,2012/5/20,50000 
Product_1393,Whse_S,Category_019,2012/3/11,120000 
Product_1567,Whse_S,Category_019,2012/3/11,60000 
Product_1567,Whse_S,Category_019,2012/3/26,135000 
Product_1574,Whse_S,Category_019,2012/3/11,320000 
Product_1574,Whse_S,Category_019,2012/3/19,250000 
Product_1431,Whse_S,Category_019,2012/4/22,80000 
Product_1431,Whse_S,Category_019,2012/4/29,26000 
Product_1574,Whse_S,Category_019,2012/2/26,3500 
Product_1341,Whse_S,Category_019,2012/3/4,50000 
Product_1431,Whse_S,Category_019,2012/3/4,100000 
Product_1234,Whse_S,Category_019,2012/3/26,40000 
Product_1234,Whse_S,Category_019,2012/4/2,60000 
Product_1393,Whse_S,Category_019,2012/3/5,125000 
Product_1393,Whse_S,Category_019,2012/3/19,150000 
Product_1393,Whse_S,Category_019,2012/3/26,150000 
Product_1393,Whse_S,Category_019,2012/4/2,200000 
Product_1567,Whse_S,Category_019,2012/3/19,20000 
Product_1567,Whse_S,Category_019,2012/3/26,135000 
Product_1567,Whse_S,Category_019,2012/4/2,135000 
Product_1574,Whse_S,Category_019,2012/3/26,105000 
Product_1574,Whse_S,Category_019,2012/3/11,8500 
Product_1574,Whse_S,Category_019,2012/3/18,5500 
Product_1341,Whse_S,Category_019,2012/3/11,10000 
Product_1341,Whse_S,Category_019,2012/3/19,50000 
Product_1341,Whse_S,Category_019,2012/5/13,50000 
Product_1341,Whse_S,Category_019,2012/5/29,50000 
Product_1431,Whse_S,Category_019,2012/4/17,100000 
Product_1431,Whse_S,Category_019,2012/5/29,100000 
Product_1350,Whse_S,Category_019,2012/4/24,10000 
Product_1574,Whse_S,Category_019,2012/3/20,23500 
Product_1234,Whse_S,Category_019,2012/4/17,40000 
Product_1393,Whse_S,Category_019,2012/4/24,125000 
Product_1567,Whse_S,Category_019,2012/4/10,90000 
Product_1567,Whse_S,Category_019,2012/4/10,140000 
Product_1574,Whse_S,Category_019,2012/4/10,140000 
Product_1574,Whse_S,Category_019,2012/4/10,220000 
Product_1574,Whse_S,Category_019,2012/4/17,230000 
Product_1341,Whse_S,Category_019,2012/4/24,140000 
Product_1393,Whse_S,Category_019,2012/4/3,15000 
Product_1574,Whse_S,Category_019,2012/4/3,21000 
Product_1393,Whse_S,Category_019,2012/4/3,10000 
Product_1341,Whse_S,Category_019,2012/5/22,140000 
Product_1234,Whse_S,Category_019,2012/4/24,20000 
Product_1393,Whse_S,Category_019,2012/5/1,120000 
Product_1567,Whse_S,Category_019,2012/5/1,155000 
Product_1574,Whse_S,Category_019,2012/4/17,275000 
Product_1341,Whse_S,Category_019,2012/4/10,5000 
Product_1341,Whse_S,Category_019,2012/5/1,1000 
Product_1574,Whse_S,Category_019,2012/4/10,7500 
Product_1574,Whse_S,Category_019,2012/4/17,8500 
Product_1350,Whse_S,Category_019,2012/4/17,10000 
Product_1234,Whse_S,Category_019,2012/4/24,50000 
Product_1234,Whse_S,Category_019,2012/5/8,40000 
Product_1393,Whse_S,Category_019,2012/5/1,200000 
Product_1567,Whse_S,Category_019,2012/5/8,105000 
Product_1567,Whse_S,Category_019,2012/5/8,125000 
Product_1574,Whse_S,Category_019,2012/4/17,245000 
Product_1574,Whse_S,Category_019,2012/4/24,255000 
Product_1574,Whse_S,Category_019,2012/4/24,230000 
Product_1574,Whse_S,Category_019,2012/5/1,155000 
Product_1574,Whse_S,Category_019,2012/5/15,205000 
Product_1574,Whse_S,Category_019,2012/4/24,20000 
Product_1574,Whse_S,Category_019,2012/5/1,9500 
Product_1341,Whse_S,Category_019,2012/4/24,5000 
Product_1341,Whse_S,Category_019,2012/6/12,140000 
Product_1574,Whse_S,Category_019,2012/5/1,400000 
Product_1574,Whse_S,Category_019,2012/5/8,400000 
Product_1234,Whse_S,Category_019,2012/5/8,10000 
Product_1234,Whse_S,Category_019,2012/5/15,40000 
Product_1234,Whse_S,Category_019,2012/5/22,40000 
Product_1393,Whse_S,Category_019,2012/5/8,175000 
Product_1393,Whse_S,Category_019,2012/5/22,175000 
Product_1567,Whse_S,Category_019,2012/5/15,105000 
Product_1567,Whse_S,Category_019,2012/5/29,135000 
Product_1574,Whse_S,Category_019,2012/5/15,210000 
Product_1574,Whse_S,Category_019,2012/5/22,260000 
Product_1234,Whse_S,Category_019,2012/5/22,30000 
Product_1234,Whse_S,Category_019,2012/6/5,30000 
Product_1350,Whse_S,Category_019,2012/6/5,10000 
Product_1393,Whse_S,Category_019,2012/5/22,120000 
Product_1393,Whse_S,Category_019,2012/5/29,130000 
Product_1567,Whse_S,Category_019,2012/5/22,140000 
Product_1431,Whse_S,Category_019,2012/5/14,40000 
Product_1350,Whse_S,Category_019,2012/5/3,3000 
Product_1350,Whse_S,Category_019,2012/5/8,2000 
Product_1574,Whse_S,Category_019,2012/5/8,25000 
Product_1341,Whse_S,Category_019,2012/5/3,100000 
Product_1431,Whse_S,Category_019,2012/5/3,20000 
Product_1431,Whse_S,Category_019,2012/5/15,30000 
Product_1341,Whse_S,Category_019,2012/5/15,140000 
Product_1341,Whse_S,Category_019,2012/7/3,140000 
Product_1393,Whse_S,Category_019,2012/5/15,5000 
